document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_2836_CARLSBG_2021,REMOVED_001,Unknown,L46,INTEGRATED ANNUAL REPORT 2021,,remove_header_footer,1,header_footer,medium
MDA_2836_CARLSBG_2021,REMOVED_002,Unknown,L223,INTEGRATED ANNUAL REPORT 2021,,remove_header_footer,1,header_footer,medium
MDA_2836_CARLSBG_2021,REMOVED_003,Unknown,L380,INTEGRATED ANNUAL REPORT 2021,,remove_header_footer,1,header_footer,medium
MDA_2836_CARLSBG_2021,REMOVED_004,Unknown,L575,INTEGRATED ANNUAL REPORT 2021,,remove_header_footer,1,header_footer,medium
MDA_2836_CARLSBG_2021,REMOVED_005,Unknown,L928,INTEGRATED ANNUAL REPORT 2021,,remove_header_footer,1,header_footer,medium
MDA_2836_CARLSBG_2021,REMOVED_006,Unknown,L1277,INTEGRATED ANNUAL REPORT 2021,,remove_header_footer,1,header_footer,medium
MDA_2836_CARLSBG_2021,REMOVED_007,Unknown,L1525,INTEGRATED ANNUAL REPORT 2021,,remove_header_footer,1,header_footer,medium
MDA_2836_CARLSBG_2021,REMOVED_008,Unknown,L1731,INTEGRATED ANNUAL REPORT 2021,,remove_header_footer,1,header_footer,medium
MDA_2836_CARLSBG_2021,MDA_P001,Unknown,B001,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS DEFEND OUR LICENCE TO OPERATE CREATE A WINNING CULTURE STRENGTHEN THE CORE POSITION FOR GROWTH DELIVER VALUE FOR SHAREHOLDERS “Go Big in Premium” with Kr,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS DEFEND OUR LICENCE TO OPERATE CREATE A WINNING CULTURE STRENGTHEN THE CORE POSITION FOR GROWTH DELIVER VALUE FOR SHAREHOLDERS “Go Big in Premium” with Kronenbourg 1664 Blanc, Somersby Cider, Asahi Super Dry and Connor’s Stout Porter “Innovate With Digital” to enhance the role of digitalisation in our operations Achieve “Growth in Net Profit” Deliver Stable Dividend Yield for Shareholders “Grow in Mainstream” with Carlsberg Danish Pilsner and Carlsberg Smooth Draught “Win in Each Store” with better in-store execution “Funding the Journey” by delivering efficiencies in Operating Expenses and Value Management",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2021,MDA_P002,Unknown,B002,[MDA_P002] Our Business Message from Our Leaders Creating Sustainable Value Delivering Strong Governance Financial Statements Other Information Commitment to Sustainability MANAGEMENT DISCUSSION & ANALYSIS The prolonged lockdown and various restrictions continued to weigh on the true growth potentia,"[MDA_P002] Our Business Message from Our Leaders Creating Sustainable Value Delivering Strong Governance Financial Statements Other Information Commitment to Sustainability MANAGEMENT DISCUSSION & ANALYSIS The prolonged lockdown and various restrictions continued to weigh on the true growth potential of our mainstream brands as production, distribution and consumption were severely disrupted. Our mainstream brands Carlsberg Danish Pilsner and Carlsberg Smooth Draught continued to be impacted with total volume for Malaysia and Singapore declining by 11% compared to 2020. With dine-in not permitted and entertainment outlets remaining closed for almost two years, we witnessed a shift in consumer behaviour and purchase to off-trade. Nevertheless, building on the experience gained in 2020, we were better prepared to navigate the market dynamics through value management strategies, and defended brand equity through a series of nationwide campaigns.",normalize_whitespace;renumber_paragraph,0,,high
