document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_7243_MAGMA_2020,REMOVED_001,Unknown,L72,Annual Report 2020,,remove_header_footer,1,header_footer,medium
MDA_7243_MAGMA_2020,REMOVED_002,Unknown,L159,Annual Report 2020,,remove_header_footer,1,header_footer,medium
MDA_7243_MAGMA_2020,REMOVED_003,Unknown,L242,Annual Report 2020,,remove_header_footer,1,header_footer,medium
MDA_7243_MAGMA_2020,REMOVED_004,Unknown,L306,Annual Report 2020,,remove_header_footer,1,header_footer,medium
MDA_7243_MAGMA_2020,REMOVED_005,Unknown,L373,Annual Report 2020,,remove_header_footer,1,header_footer,medium
MDA_7243_MAGMA_2020,MDA_P001,Unknown,B001,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,normalize_whitespace;renumber_paragraph,0,,high
MDA_7243_MAGMA_2020,MDA_P002,Unknown,B002,[MDA_P002] The Company had changed its financial year end from 31 December to 30 June during the current financial period ended 30 June 2020 (“FPE 2020”). The change in the current financial period was made to facilitate more time for our External Auditors to assess the Purchase Price Allocation exe,"[MDA_P002] The Company had changed its financial year end from 31 December to 30 June during the current financial period ended 30 June 2020 (“FPE 2020”). The change in the current financial period was made to facilitate more time for our External Auditors to assess the Purchase Price Allocation exercise arising from the completion of the Corporate Exercise on 21 February 2019. The business combination has been accounted for by adopting the reverse acquisition method and hence, the comparative figures have been restated retroactively to comply with the requirement of the accounting standards. Review of Statement of Comprehensive Income The summary of the Statement of Comprehensive Income is as follows: (RM ‘000) FPE 2020 (18 Months) FYE 2018 Variance FPE 2020 vs. FYE 2018 Revenue 33,818 19,278 75.4% Gross Profit (“GP”) 17,256 14,725 17.2% Gross Profit Margin (“GPM”) 51.0% 76.4% Administrative Expenses (18,032) (10,912) 65.2% Other Cost (63,164) (5,753) >100.0% (Loss) Before Tax (“LBT”) (63,940) (1,940) >100.0% (Loss) After Tax from Continued Operations (1) (“LAT”) (62,374) (1,350) >100.0% Note: (1) Attributable to owner of the Company",normalize_whitespace;renumber_paragraph,0,,high
MDA_7243_MAGMA_2020,MDA_P003,Unknown,B003,"[MDA_P003] For the FPE 2020, the Group recorded a total revenue of RM33.82 million, higher compared to FYE 2018 of RM19.28 million which represents an increase by approximately RM14.54 million or 75.4%. The increase was substantially contributed by Impiana Cherating Sdn Bhd (“Impiana Cherating”) on ","[MDA_P003] For the FPE 2020, the Group recorded a total revenue of RM33.82 million, higher compared to FYE 2018 of RM19.28 million which represents an increase by approximately RM14.54 million or 75.4%. The increase was substantially contributed by Impiana Cherating Sdn Bhd (“Impiana Cherating”) on the development of Impiana Resort & Residences Cherating (“IRC”). During the FPE 2020, Impiana Cherating, a wholly-owned subsidiary of the Company undertook the development and property sale of IRC whereby certain blocks of the project will be owned and operated by Impiana Cherating as a resort and the remaining blocks will be sold to end customers under the sale and leaseback whereby Impiana Cherating will be managing these units on behalf of the owners. There was no such revenue recognised in FYE 2018.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7243_MAGMA_2020,MDA_P004,Unknown,B004,"[MDA_P004] The GP for the FPE 2020 was RM17.26 million, higher compared to RM14.73 million recorded in FYE 2018. The increase in the GP however, was not proportionate to the increase in the revenue mainly due to the recognition of development cost for IRC project in the current period, hence the dro","[MDA_P004] The GP for the FPE 2020 was RM17.26 million, higher compared to RM14.73 million recorded in FYE 2018. The increase in the GP however, was not proportionate to the increase in the revenue mainly due to the recognition of development cost for IRC project in the current period, hence the dropped in the GPM from 76.4% to 51.0%.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7243_MAGMA_2020,MDA_P005,Unknown,B005,[MDA_P005] Review of Statement of Comprehensive Income (Cont’d),[MDA_P005] Review of Statement of Comprehensive Income (Cont’d),normalize_whitespace;renumber_paragraph,0,,high
MDA_7243_MAGMA_2020,MDA_P006,Unknown,B006,"[MDA_P006] The Group had incurred a LBT of RM63.94 million for the FPE 2020 as compared to a LBT of RM1.94 million for FYE 2018. The increased losses was mainly attributable to the impairment loss on goodwill arising from the reverse acquisition of RM48.38 million, intangible assets written off of R","[MDA_P006] The Group had incurred a LBT of RM63.94 million for the FPE 2020 as compared to a LBT of RM1.94 million for FYE 2018. The increased losses was mainly attributable to the impairment loss on goodwill arising from the reverse acquisition of RM48.38 million, intangible assets written off of RM3.84 million and corporate exercise expenses incurred in relation to the acquisition of Impiana Group assets namely the entire equity interest of Impiana Hotels & Resort Management Sdn Bhd, Impiana Cherating Sdn Bhd (“Impiana Cherating”), Astaka Mekar Sdn Bhd, Impiana Pangkor Sdn Bhd (“Impiana Pangkor”) as well as the remaining 25% equity interest in Intra Magnum Sdn Bhd (“IMSB”), which was duly completed on the 21 February 2019 of RM1.90 million. In addition, the Group had also incurred an amortisation of intangible assets charge amounting to RM0.95 million.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7243_MAGMA_2020,MDA_P007,Unknown,B007,[MDA_P007] The Group operates primarily in the hospitality industry whereby its source of income is mainly from the provision of management and operations services to hotel & resorts and hotel businesses. The global disaster known as Covid-19 pandemic has hit the industry that we are in severely and,"[MDA_P007] The Group operates primarily in the hospitality industry whereby its source of income is mainly from the provision of management and operations services to hotel & resorts and hotel businesses. The global disaster known as Covid-19 pandemic has hit the industry that we are in severely and as a result, we were not able to maintain profitability from our business operations and this has resulted in an operating loss from our operating activities by approximately RM9.8 million. Comparing to FYE 2018, the Group’s finance cost was RM6.20 million as compared to RM5.37 million in FYE 2018.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7243_MAGMA_2020,MDA_P008,Unknown,B008,"[MDA_P008] The Group’s LAT, was lower compared to its LBT mainly due to reversal of overprovision of income tax in prior period and reversal of certain temporary differences net of under provision of deferred tax liability in prior year.","[MDA_P008] The Group’s LAT, was lower compared to its LBT mainly due to reversal of overprovision of income tax in prior period and reversal of certain temporary differences net of under provision of deferred tax liability in prior year.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7243_MAGMA_2020,MDA_P009,Financial Review,B010,"[MDA_P010] The summary of the Statement of Financial Position is as follows: (RM ‘000) As at 30 Jun 2020 As at 31 Dec 2018 Variance 30.06.2020 vs. 31.12.2018 Property, Plant and Equipment 71,615 63,130 13.4% Intangible Assets 7,091 – 100.0% Total Trade Receivables 19,531 6,913 >100.0% Contract Asset","[MDA_P010] The summary of the Statement of Financial Position is as follows: (RM ‘000) As at 30 Jun 2020 As at 31 Dec 2018 Variance 30.06.2020 vs. 31.12.2018 Property, Plant and Equipment 71,615 63,130 13.4% Intangible Assets 7,091 – 100.0% Total Trade Receivables 19,531 6,913 >100.0% Contract Assets 16,996 – 100.0% Total Assets 194,724 166,871 16.7% Total Trade, Other Payables & Accruals 46,074 27,249 69.1% Contract Liabilities 1,065 – 100.0% Total Liabilities 156,685 123,077 27.3% Shareholders’ Equity 38,039 43,794 (13.1%) NA per share (sen) (1) 7.01 8.20 (14.4%) Note: (1) Based on weighted average number of shares MANAGEMENT DISCUSSION & ANALYSIS (Cont’d)",normalize_whitespace;renumber_paragraph,0,,high
MDA_7243_MAGMA_2020,MDA_P010,Financial Review,B011,[MDA_P011],[MDA_P011],normalize_whitespace;renumber_paragraph,0,,high
