document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_6203_KHEESAN_2022,REMOVED_001,Unknown,L7,ANNUAL REPORT 2022,,remove_header_footer,1,header_footer,medium
MDA_6203_KHEESAN_2022,REMOVED_002,Unknown,L80,ANNUAL REPORT 2022,,remove_header_footer,1,header_footer,medium
MDA_6203_KHEESAN_2022,REMOVED_003,Unknown,L151,ANNUAL REPORT 2022,,remove_header_footer,1,header_footer,medium
MDA_6203_KHEESAN_2022,MDA_P001,Unknown,B001,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (cont’d),[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (cont’d),normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2022,MDA_P002,Unknown,B002,[MDA_P002] Khee San Berhad Registration No.: 199401018697 (304376-A) 4. BUSINESS OPERATIONS REVIEW,[MDA_P002] Khee San Berhad Registration No.: 199401018697 (304376-A) 4. BUSINESS OPERATIONS REVIEW,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2022,MDA_P003,Unknown,B003,"[MDA_P003] In FYE 2022, the Group recorded total sales revenue of RM33.0 million of which domestic sales accounted for 57.6% which export sales accounted for the balance of 42.4%. The main product category of the Group is Candy.","[MDA_P003] In FYE 2022, the Group recorded total sales revenue of RM33.0 million of which domestic sales accounted for 57.6% which export sales accounted for the balance of 42.4%. The main product category of the Group is Candy.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2022,MDA_P004,Unknown,B004,[MDA_P004] Candy,[MDA_P004] Candy,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2022,MDA_P005,Unknown,B005,"[MDA_P005] The Candies segment is subdivided into various categories as follows: Categories Brands Chewy Fruitplus, Mintplus, Choco Plus and Milk Plus, Victory, Snackie and Sochews Deposited Victory Brand and S’creams Hard Torrone, Snackie, Kiss Me, BonBon, Fizzy, Salt Plus, Salt & Lemon, Comilk, Ni","[MDA_P005] The Candies segment is subdivided into various categories as follows: Categories Brands Chewy Fruitplus, Mintplus, Choco Plus and Milk Plus, Victory, Snackie and Sochews Deposited Victory Brand and S’creams Hard Torrone, Snackie, Kiss Me, BonBon, Fizzy, Salt Plus, Salt & Lemon, Comilk, Nini Drop, Golly Pop and Crystal Pop Tablet Bento Chewing Gum Victory Bubble Gum 88 Super Bubble Gum",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2022,MDA_P006,Unknown,B006,[MDA_P006] The Candy segment comprises the majority of the Group’s revenue and was the main contributor of the Group. The bestselling product was the Fruitplus range of chewy candies whilst Torrone Barley Mint hard candies were an iconic product which was easily recognizable as it has been present i,[MDA_P006] The Candy segment comprises the majority of the Group’s revenue and was the main contributor of the Group. The bestselling product was the Fruitplus range of chewy candies whilst Torrone Barley Mint hard candies were an iconic product which was easily recognizable as it has been present in the market for over three decades. The overall market condition remained strong for the segment with strong demand for the chewy and soft candy products.,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2022,MDA_P007,Business Review,B008,"[MDA_P008] The Group’s production operations are based at its plant located in Seri Kembangan, Selangor which produces the candy products. The Group is currently experiencing capacity constraint due to rising production level to meet current demand as a result of cash flow constraints resulting from","[MDA_P008] The Group’s production operations are based at its plant located in Seri Kembangan, Selangor which produces the candy products. The Group is currently experiencing capacity constraint due to rising production level to meet current demand as a result of cash flow constraints resulting from the unauthorized transfer of funds by the IJM to their Solicitors Account without due approval and considerations of the production and operational requirements of the Group.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2022,MDA_P008,Business Review,B009,"[MDA_P009] Other than this current problem, the Group has made significant strides over the years through progressive investments to meet this demand trend. The Group currently operates five (5) units of state-of-the-art packaging machines from the initial two (2) packaging machines for the purposes","[MDA_P009] Other than this current problem, the Group has made significant strides over the years through progressive investments to meet this demand trend. The Group currently operates five (5) units of state-of-the-art packaging machines from the initial two (2) packaging machines for the purposes of twist wrapping deposited candy products. These machines are capable of packaging speed 5 times over that of older existing packaging machines. To date, Khee San Group is one of the selected few companies in Asia to operate this machine. In addition, it has carried out additional upgrades by installing automated candy jar packaging lines to reduce manpower requirements.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2022,MDA_P009,Business Review,B010,"[MDA_P010] Similarly, for the Fruitplus chewy candy, the Group has progressively increased its packaging machines capacity to cater for the sustained demand growth over the last decade. Additional upgrades have also been made to the production lines to further automate the chewy candy process which ","[MDA_P010] Similarly, for the Fruitplus chewy candy, the Group has progressively increased its packaging machines capacity to cater for the sustained demand growth over the last decade. Additional upgrades have also been made to the production lines to further automate the chewy candy process which helped increase its production output, reduce wastage as well as to reduce the Group’s reliance on manpower. These efforts put forth by the Group will address the constraints faced by the production department.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2022,MDA_P010,Market Review,B012,"[MDA_P012] Whilst the Group has established a strong footing in the domestic market, it has also made significant headwinds to grow its export markets. The Group currently exports to over 30 countries with major destinations being Hong Kong, Vietnam, Japan, South Africa and other Asia Pacific countr","[MDA_P012] Whilst the Group has established a strong footing in the domestic market, it has also made significant headwinds to grow its export markets. The Group currently exports to over 30 countries with major destinations being Hong Kong, Vietnam, Japan, South Africa and other Asia Pacific countries. For the domestic market, the focus will be on widening its coverage to all the various retail sales point outlets across both the wholesale and modern distribution channels. These sales points can range from mom and pop outlets, 24-hour convenient stores, to the various big hypermarket chains. MANAGEMENT DISCUSSION & ANALYSIS (cont’d)",normalize_whitespace;renumber_paragraph,0,,high
