document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_6432_APOLLO_2021,MDA_P001,Unknown,B001,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,normalize_whitespace;renumber_paragraph,0,,high
MDA_6432_APOLLO_2021,MDA_P002,Business Review,B003,[MDA_P003] Apollo Food Holdings Berhad is principally an investment holding company and currently it has two wholly owned subsidiaries as below:,[MDA_P003] Apollo Food Holdings Berhad is principally an investment holding company and currently it has two wholly owned subsidiaries as below:,normalize_whitespace;renumber_paragraph,0,,high
MDA_6432_APOLLO_2021,MDA_P003,Business Review,B004,"[MDA_P004] (i) Apollo Food Industries (M) Sdn Bhd is principally engaged in manufacturing and trading in compound chocolates, chocolate confectionery products and layer cakes in overseas markets.","[MDA_P004] (i) Apollo Food Industries (M) Sdn Bhd is principally engaged in manufacturing and trading in compound chocolates, chocolate confectionery products and layer cakes in overseas markets.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6432_APOLLO_2021,MDA_P004,Business Review,B005,"[MDA_P005] (ii) Hap Huat Food Industries Sdn Bhd is principally engaged in distributing and marketing of compound chocolates, chocolate confectionery products and layer cakes in local market.","[MDA_P005] (ii) Hap Huat Food Industries Sdn Bhd is principally engaged in distributing and marketing of compound chocolates, chocolate confectionery products and layer cakes in local market.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6432_APOLLO_2021,MDA_P005,Business Review,B006,"[MDA_P006] Over the years, the Group has established itself as one of the leading manufacturer of chocolate confectionery products and layer cakes in Malaysia.","[MDA_P006] Over the years, the Group has established itself as one of the leading manufacturer of chocolate confectionery products and layer cakes in Malaysia.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6432_APOLLO_2021,MDA_P006,Business Review,B007,"[MDA_P007] The aim of the Group is to always fulfil the customer needs and requirements by using the latest equipment and technology. In order to achieve the aim, the Group uses only the finest natural ingredients sourced from a select panel of suppliers and employs state-of-art technology in manufa","[MDA_P007] The aim of the Group is to always fulfil the customer needs and requirements by using the latest equipment and technology. In order to achieve the aim, the Group uses only the finest natural ingredients sourced from a select panel of suppliers and employs state-of-art technology in manufacturing its products.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6432_APOLLO_2021,MDA_P007,Business Review,B008,"[MDA_P008] The Group firmly believes that quality sells. Holding this belief, the Group strives to ensure that following principles are taken to improve its market position:","[MDA_P008] The Group firmly believes that quality sells. Holding this belief, the Group strives to ensure that following principles are taken to improve its market position:",normalize_whitespace;renumber_paragraph,0,,high
MDA_6432_APOLLO_2021,MDA_P008,Business Review,B009,[MDA_P009] • Implement and maintain quality management system and continually improve its effectiveness • Produce products with top quality of raw and packaging materials • Use world class wafer and layer cake manufacturing machinery from Europe and constantly upgrade to improve the quality and comp,[MDA_P009] • Implement and maintain quality management system and continually improve its effectiveness • Produce products with top quality of raw and packaging materials • Use world class wafer and layer cake manufacturing machinery from Europe and constantly upgrade to improve the quality and competitiveness • Enhance customer satisfaction by meeting customer requirements • Recognize customers’ needs by introducing individual packaging • Implement quality assurance procedures such as HALAL and ISO accreditation,normalize_whitespace;renumber_paragraph,0,,high
MDA_6432_APOLLO_2021,MDA_P009,Financial Review,B011,[MDA_P011] Revenue,[MDA_P011] Revenue,normalize_whitespace;renumber_paragraph,0,,high
MDA_6432_APOLLO_2021,MDA_P010,Financial Review,B012,"[MDA_P012] The Group registered a turnover of RM190.39 million for the financial year ended 30 April 2021, an increase of 8.84% as compared to RM174.93 million in previous financial year ended 30 April 2020. 75.96% of the turnover was contributed by local market and there were no material changes on","[MDA_P012] The Group registered a turnover of RM190.39 million for the financial year ended 30 April 2021, an increase of 8.84% as compared to RM174.93 million in previous financial year ended 30 April 2020. 75.96% of the turnover was contributed by local market and there were no material changes on the sales proportion from previous financial year. During the financial year, the increase of sales demand in local market has improved the overall turnover of the Group.",normalize_whitespace;renumber_paragraph,0,,high
