document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_8303_LOTUS_2021,REMOVED_001,Unknown,L30,ANNUAL REPORT 2021,,remove_header_footer,1,header_footer,medium
MDA_8303_LOTUS_2021,REMOVED_002,Unknown,L174,ANNUAL REPORT 2021,,remove_header_footer,1,header_footer,medium
MDA_8303_LOTUS_2021,MDA_P001,Unknown,B001,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of wheat flour and trading of tapioca flour. Founded in 1984 an,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of wheat flour and trading of tapioca flour. Founded in 1984 and known as Kuantan Flour Mills (KFM) then, the company grew rapidly in the next 25 years before experiencing headwinds that affected its operation in 2015, when the company was classified as an affected listed issuer under PN17. On 28 November 2019, it had successfully completed its regularisation plan which was approved by Bursa Malaysia Securities Berhad (“Bursa Securities”) on 11 January 2019. Following a successful regularisation plan on 28 November 2019 which was approved by Bursa Securities in early 2019, the company then appointed several new Board members to strengthen its Board with diversified talent in skill, expertise and experience. The Company renewed its marketing strategy to continue re-captured its flour market share since the re-activation of its business operations.",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2021,MDA_P002,Unknown,B002,"[MDA_P002] This can be seen from its uptrend in sales performance since the financial year ended (“FYE”) 2018 (FYE 2018: RM39.007 million, FYE 2019: RM57.893 million, FYE 2020: RM 55.098 million and FYE 2021: RM51.762 million). The Company had also initiated continuing efforts to improve its cost st","[MDA_P002] This can be seen from its uptrend in sales performance since the financial year ended (“FYE”) 2018 (FYE 2018: RM39.007 million, FYE 2019: RM57.893 million, FYE 2020: RM 55.098 million and FYE 2021: RM51.762 million). The Company had also initiated continuing efforts to improve its cost structure, operational efficiency, working capital management and supply chain stability. With all these elements in place, we are confident that the Company will be able to achieve a sustainable profit in the ensuing year. On 7 July 2020, with the completion of the regularisation plan, LKFM has regularised its financial condition and no longer triggers any of the criteria under Paragraph 2.1 of Practice Note 17 (“PN17”) of the Main Market Listing Requirements of Bursa Securities. Bursa Securities has decided to approve LKFM’s application for an early upliftment from being classified as a PN17 company. LKFM has uplifted from being classified as a PN17 company effective from 9.00 a.m., Wednesday, 8 July 2020.",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2021,MDA_P003,Unknown,B003,[MDA_P003] This Statement contains the Management Discussion and Analysis (“MDNA”) on the performance of the Group for FYE 2021 and it should be read in conjunction with the Audited Financial Statement of the Group for FYE 2021 as set out in the ensuing sections of this Annual Report. Corporate Deve,[MDA_P003] This Statement contains the Management Discussion and Analysis (“MDNA”) on the performance of the Group for FYE 2021 and it should be read in conjunction with the Audited Financial Statement of the Group for FYE 2021 as set out in the ensuing sections of this Annual Report. Corporate Developments Details of the regularisation plan can be obtained from the Company’s various announcements with Bursa Securities.,normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2021,MDA_P004,Unknown,B004,"[MDA_P004] Management Discussion and Analysis (cont’d) Review of Group’s Financial Results and Financial Conditions The following table is the financial highlights of the Group for the past five (5) financial years:- RM’000 RM’000 RM’000 RM’000 RM’000 RM’000 Revenue 51,762 55,098 57,893 39,007 7,521","[MDA_P004] Management Discussion and Analysis (cont’d) Review of Group’s Financial Results and Financial Conditions The following table is the financial highlights of the Group for the past five (5) financial years:- RM’000 RM’000 RM’000 RM’000 RM’000 RM’000 Revenue 51,762 55,098 57,893 39,007 7,521 3,924 Operating profit/(loss) 2,475 9,741 (3,962) (2,905) (12,259) (11,795) Profit/(Loss) before tax 2,831 10,060 (3,962) (2,905) (12,260) (12,093) Profit/(Loss) after tax and minority Interests 2,661 9,927 (3,962) (2,903) (12,260) (12,093) Shareholders’ funds 73,062 55,765 (29,931) (25,972) (23,068) (10,807) Net tangible assets 73,062 55,765 (29,931) (25,972) (23,068) (10,807) Tangible assets 86,922 80,156 36,338 15,608 15,244 8,233 Basic earnings/(loss) per share (sen) 0.34 1.64 (5.81) (4.25) (17.97) (17.72) Net Assets per Share (sen) 7.17 7.76 (43.87) (38.06) (33.81) (15.84) We recorded revenue of RM51.762 million (FYE 2020: RM55.098 million). This represented a decrease of 6.05%. This was mainly due to Coronavirus disease 2019 (COVID-19). LKFM now records a gross profit of RM4.285 million (FYE 2020: RM5.479 million).",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2021,MDA_P005,Unknown,B005,"[MDA_P005] As compared with the prior year, LKFM has decreased its gross profit by 21.79%. The gross profit margin for the current year is 8.28% (FYE 2020: 9.94%). The main reason for the declining margin is due to the fluctuation of wheat prices. The COVID-19 pandemic had caused the global supply o","[MDA_P005] As compared with the prior year, LKFM has decreased its gross profit by 21.79%. The gross profit margin for the current year is 8.28% (FYE 2020: 9.94%). The main reason for the declining margin is due to the fluctuation of wheat prices. The COVID-19 pandemic had caused the global supply of wheat to decrease which resulted in an increase in the market price of wheat. Furthermore, the sea-freight rate also had increased due to the imbalance in container box demand issue in the shipping industry. As a result, the cost of importing wheat had increased which led to a lower gross profit margin. The Group’s inventories level for the current FYE 2021 had decreased by 47.97% to RM4.497 million (FYE 2020: RM8.642 million), where LKFM is trying to maintain a lower inventory level to minimise the holding cost and carrying cost. By doing so, it can also reduce the risk of slow-moving stock. Trade receivables had decreased by 8.79% to RM5.940 million (FYE 2020: RM6.512 million) which is in line with current financial year sales. In short, the sales team is actively approaching customers for collection.",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2021,MDA_P006,Unknown,B006,[MDA_P006] Other receivables have increased significantly by 189.83% to RM15.302 million (FYE 2020: RM5.280 million). The increase is mainly due to the advances paid to suppliers to purchase wheat and starch products and deposits paid in acquiring companies. The acquisition is part of the Group’s pl,[MDA_P006] Other receivables have increased significantly by 189.83% to RM15.302 million (FYE 2020: RM5.280 million). The increase is mainly due to the advances paid to suppliers to purchase wheat and starch products and deposits paid in acquiring companies. The acquisition is part of the Group’s plan to venture into the forest plantation industry to meet the increasing demand for wood-based upstream products in the local and international market. The Group’s cash and cash equivalents have increased significantly when compared to the prior financial year. LKFM retained around RM39.467 million cash and cash equivalents (FYE 2020: RM36.276 million) which has increased 8.80%.,normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2021,MDA_P007,Unknown,B007,"[MDA_P007] LOTUS KFM BERHAD Registration No. 198401007083 (119598-P) Review of Group’s Financial Results and Financial Conditions (COnt’d) The Group has low gearing as at end of the current financial year which the debt-to-equity ratio is 0.12 (FYE 2020: 0.17). On the payables side, it has decreased","[MDA_P007] LOTUS KFM BERHAD Registration No. 198401007083 (119598-P) Review of Group’s Financial Results and Financial Conditions (COnt’d) The Group has low gearing as at end of the current financial year which the debt-to-equity ratio is 0.12 (FYE 2020: 0.17). On the payables side, it has decreased significantly to RM3.393 million with a decrease of 71.41% (FYE 2020: RM11.869 million). The reason for such a substantial decrease was because the debts that have been settled by the Group and the Company. For the FYE 2021, the Group had recorded with deficit net operating cashflow of RM4.825 million (FYE 2020: deficit net operating cashflow RM19.081 million). Anticipated Business Risks The business risks faced by the Group include market competitions, volatility of imported raw material prices, movements of currency exchange rates, the performance of user industries and changes in economic, political and regulatory conditions. a) Market competitions",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2021,MDA_P008,Unknown,B008,"[MDA_P008] The flour milling sector remains competitive among the flour milling operators locally as well as imported wheat flour and starch. The Group will continue to develop a new market strategy to capture a new market, particularly on less well-served segments, improve its distribution channels","[MDA_P008] The flour milling sector remains competitive among the flour milling operators locally as well as imported wheat flour and starch. The Group will continue to develop a new market strategy to capture a new market, particularly on less well-served segments, improve its distribution channels as well as product mix and quality to meet a wider range of customers’ needs and requirements. b) Volatility of raw material prices",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2021,MDA_P009,Unknown,B009,"[MDA_P009] The volatility of prices on imported raw materials such as wheat and tapioca remain the key challenge. Both wheat and tapioca are globally traded commodities, and as a result, their prices may fluctuate from time to time. The price of wheat and tapioca are influenced by global macroeconom","[MDA_P009] The volatility of prices on imported raw materials such as wheat and tapioca remain the key challenge. Both wheat and tapioca are globally traded commodities, and as a result, their prices may fluctuate from time to time. The price of wheat and tapioca are influenced by global macroeconomic factors including, among others, the supply and demand of wheat and tapioca, as well as stock levels.",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2021,MDA_P010,Unknown,B010,"[MDA_P010] As the cost of these raw materials constitutes a major part of wheat flour and tapioca starch cost, managing these costs remain the key challenge.","[MDA_P010] As the cost of these raw materials constitutes a major part of wheat flour and tapioca starch cost, managing these costs remain the key challenge.",normalize_whitespace;renumber_paragraph,0,,high
