document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_7167_ABLEGLOB_2024,MDA_P001,Unknown,B001,[MDA_P001] Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2024 (“FYE 2024”). This MD&A also contains information on the Group’s overvie,"[MDA_P001] Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2024 (“FYE 2024”). This MD&A also contains information on the Group’s overview of business and operations, current financial position, reviewing of operating activities, assessing the operational risks faced by the Group and discussing the future prospect of the Group. ABLE GLOBAL BERHAD p. A N N U A L R E P O R T 2 0 2 4",normalize_whitespace;renumber_paragraph,0,,high
MDA_7167_ABLEGLOB_2024,MDA_P002,Unknown,B002,[MDA_P002] 2. REVIEW OF FINANCIAL RESULTS AND FINANCIAL CONDITION,[MDA_P002] 2. REVIEW OF FINANCIAL RESULTS AND FINANCIAL CONDITION,normalize_whitespace;renumber_paragraph,0,,high
MDA_7167_ABLEGLOB_2024,MDA_P003,Unknown,B003,"[MDA_P003] In FYE 2024, the total borrowings decreased by RM15.75 million to RM254.20 million from RM269.95 million mainly due to repayment of long-term financing, contributing positively to the gearing ratio. The gearing ratio decreased by 8.34% from 61.00% to 52.66% mainly due to continued growth ","[MDA_P003] In FYE 2024, the total borrowings decreased by RM15.75 million to RM254.20 million from RM269.95 million mainly due to repayment of long-term financing, contributing positively to the gearing ratio. The gearing ratio decreased by 8.34% from 61.00% to 52.66% mainly due to continued growth in shareholders’ equity and the decrease in total borrowings, reflecting a stable financial position.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7167_ABLEGLOB_2024,MDA_P004,Unknown,B004,"[MDA_P004] From the investors’ perspective, the return on equity increased by 2.68% to 14.50% from 11.82%. The return on total assets increased by 1.88% to 8.40% from 6.52%. Both the increases of the returns are due to the increase in profitability in FYE 2024.","[MDA_P004] From the investors’ perspective, the return on equity increased by 2.68% to 14.50% from 11.82%. The return on total assets increased by 1.88% to 8.40% from 6.52%. Both the increases of the returns are due to the increase in profitability in FYE 2024.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7167_ABLEGLOB_2024,MDA_P005,Unknown,B005,"[MDA_P005] Interest coverage ratio is approximately 15 times in FYE 2024, remains comparable to approximately 15 times in the previous financial year, which reflects the Group’s ability to pay off its debts against current year’s profit.","[MDA_P005] Interest coverage ratio is approximately 15 times in FYE 2024, remains comparable to approximately 15 times in the previous financial year, which reflects the Group’s ability to pay off its debts against current year’s profit.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7167_ABLEGLOB_2024,MDA_P006,Unknown,B006,"[MDA_P006] As for share information, the earnings per share (“EPS”) is 22.43 sen for the FYE 2024 as compared to 16.86 sen in the previous financial year. The net assets per share (“NAPS”) increased by 13 sen to RM1.57 for FYE 2024 against RM1.44 in the previous financial year. The price earnings (“","[MDA_P006] As for share information, the earnings per share (“EPS”) is 22.43 sen for the FYE 2024 as compared to 16.86 sen in the previous financial year. The net assets per share (“NAPS”) increased by 13 sen to RM1.57 for FYE 2024 against RM1.44 in the previous financial year. The price earnings (“PE”) ratio is 8.60 for FYE 2024 as compared to 8.90 in the previous financial year. The share price in FYE 2024 and in the previous financial year was at RM1.93 and RM1.50 respectively.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7167_ABLEGLOB_2024,MDA_P007,Unknown,B007,[MDA_P007] The summary of the financial indicators is highlighted on pages 2 to 5 of this Annual Report. 3. REVIEW OF OPERATING ACTIVITIES,[MDA_P007] The summary of the financial indicators is highlighted on pages 2 to 5 of this Annual Report. 3. REVIEW OF OPERATING ACTIVITIES,normalize_whitespace;renumber_paragraph,0,,high
MDA_7167_ABLEGLOB_2024,MDA_P008,Unknown,B008,[MDA_P008] The main factors that affected the operating activities in the Tin Cans segment are fluctuation in raw materials prices and machineries maintenance.,[MDA_P008] The main factors that affected the operating activities in the Tin Cans segment are fluctuation in raw materials prices and machineries maintenance.,normalize_whitespace;renumber_paragraph,0,,high
MDA_7167_ABLEGLOB_2024,MDA_P009,Unknown,B009,"[MDA_P009] Raw material prices directly affect the profitability of the Group. To remain competitive, we have always strived to provide the most competitive prices to our customers. The Management is actively monitoring the raw materials cost and engages with the customers on the selling price adjus","[MDA_P009] Raw material prices directly affect the profitability of the Group. To remain competitive, we have always strived to provide the most competitive prices to our customers. The Management is actively monitoring the raw materials cost and engages with the customers on the selling price adjustments. The Management is always vigilant in monitoring the cost of manufacturing to stay competitive in the industry and ensure that this segment maintains its profitability.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7167_ABLEGLOB_2024,MDA_P010,Unknown,B010,"[MDA_P010] Maintenance is required for the existing machinery. The unique and scarcity of the spare parts is a challenge to the maintenance team when fixing the machineries of older models. To resolve these issues, the older model machineries are upgraded as necessary.","[MDA_P010] Maintenance is required for the existing machinery. The unique and scarcity of the spare parts is a challenge to the maintenance team when fixing the machineries of older models. To resolve these issues, the older model machineries are upgraded as necessary.",normalize_whitespace;renumber_paragraph,0,,high
